uni_id,pattern_label
2507661670604113946,shooting_star
2507699522176106873,no_pattern
2507716287829321714,no_pattern
2507844096088306759,morning_star
2507893820670091928,shooting_star
2508060995084790173,no_pattern
2508121958250214224,no_pattern
2508195786312361236,no_pattern
2508287734485291902,no_pattern
2508482358350548708,evening_star
2508736805393325709,no_pattern
2508811499428021085,morning_star
2508857060450926008,no_pattern
2508870837064418875,no_pattern
2508984298599681030,no_pattern
2509021409178159544,no_pattern
2509149154015680357,hammer
2509300499699854363,hammer
2509444304584100915,hammer
2509518787683759235,no_pattern
2509661684942211007,hammer
2509777951747617586,inverted_hammer
2509782478104935768,evening_star
2509795996761851157,no_pattern
2509822864739476977,no_pattern
2509826254753804166,no_pattern
2509904392426575857,no_pattern
2509982021557783413,no_pattern
2509994832177541629,no_pattern
2510282732203049098,no_pattern
2510480215133555948,no_pattern
2510554023465041936,no_pattern
2510622290839047372,no_pattern
2510660363067540216,hammer
2510673453449223508,evening_star
2510792987909438202,no_pattern
2510840376279684601,no_pattern
2510898970463302956,no_pattern
2510922307264380738,doji
2511580136424784570,doji
2511581298804781250,no_pattern
2511629963678254100,shooting_star
2511694650060103260,no_pattern
2511823070540730707,no_pattern
2511940422696442940,no_pattern
2512045896391159947,no_pattern
2512067996841637827,hammer
2512171231550697156,no_pattern
2512207485803333502,no_pattern
2512304561940807437,no_pattern
2512372941443738548,no_pattern
2512728408001526200,no_pattern
2512802053481206394,no_pattern
2512956119375432471,no_pattern
2513073639528206595,no_pattern
2513187363426653259,no_pattern
2513198199480052630,no_pattern
2513279337313138583,gravestone_doji
2513349596225338201,gravestone_doji
2513838225163464687,no_pattern
2514154113219251772,no_pattern
2514218720037947658,no_pattern
2514497621650809378,no_pattern
2514574348426898206,hammer
2514731532046780341,no_pattern
2514756803569848662,no_pattern
2514903313016409368,no_pattern
2515108653935698485,no_pattern
2515124142101081423,no_pattern
2515161036855532622,no_pattern
2515166332507079613,evening_star
2515317361213504751,no_pattern
2515323171358391906,no_pattern
2515373600960869760,inverted_hammer
2515377466049691542,evening_star
2516039113469075833,no_pattern
2516045858019028011,no_pattern
2516136288651516809,doji
2516415849468902937,evening_star
2516462978526664543,morning_star
2516486296048061228,no_pattern
2516943826130065525,no_pattern
2517006438450174162,no_pattern
2517037910477921384,no_pattern
2517127790821985798,inverted_hammer
2517595541473851691,no_pattern
2518055515848985393,doji
2518207743480765136,no_pattern
2518247952622132344,inverted_hammer
2518264726109367204,no_pattern
2518349155117540750,hammer
2518757220360428668,no_pattern
2519019976134217470,no_pattern
2519048069428304327,shooting_star
2519343342820597364,no_pattern
2519457531348853626,no_pattern
2519892438570368468,morning_star
2520079079767092624,no_pattern
2520960185107911188,no_pattern
2520979336579082922,no_pattern
2521031375154836168,evening_star
2521267536456768473,no_pattern
2521342709929435374,no_pattern
2521536175983053774,no_pattern
2521538116072972113,no_pattern
2521562262410594116,no_pattern
2521725857282652677,doji
2521739942496204970,morning_star
2521756587746602086,shooting_star
2521820233841779881,no_pattern
2522034472068768266,no_pattern
2522065629707183056,no_pattern
2522169369876054779,no_pattern
2522288970859030369,morning_star
2522301565140490671,no_pattern
2522349395118340402,evening_star
2522561821632265241,rain_drop
2522698025017067281,gravestone_doji
2522788571452289107,no_pattern
2523037093268813108,no_pattern
2523388897788518947,no_pattern
2523430599654589178,hammer
2523553426252950254,hammer
2523587391296476954,no_pattern
2523588923771023532,no_pattern
2523852765392245294,no_pattern
2523880873194044473,no_pattern
2523949968520952947,no_pattern
2523993138312782690,shooting_star
2524044183237966142,no_pattern
2524107855218202879,no_pattern
2524152566130121000,no_pattern
2524236599283332559,no_pattern
2524529040490938151,no_pattern
2524612578330757388,doji
2524632373561793154,doji
2524796437719541606,no_pattern
2524882877672030049,no_pattern
2525072182398103566,morning_star
2525225619424624504,no_pattern
2525347119881893598,no_pattern
2525576487619490563,no_pattern
2525744296911892281,no_pattern
2525943046180008689,no_pattern
2525966310978181682,hammer
2526092721549627269,no_pattern
2526101783092949223,no_pattern
2526175580003328223,evening_star
2526370540330730970,no_pattern
2526532894930191020,no_pattern
2526869381865946320,no_pattern
2526998355513846420,inverted_hammer
2527221888116633282,doji
2527407919541352536,morning_star
2527705174190910756,no_pattern
2527844641349148749,no_pattern
2527878849679984805,evening_star
2527973129914436361,morning_star
2528149036650714888,no_pattern
2528538856721313851,no_pattern
2528605150509455309,star
2528764136525690989,no_pattern
2528825983621854535,no_pattern
2528941548506906957,no_pattern
2529141224382432583,hammer
2529395372050830224,no_pattern
2529437682999687552,no_pattern
2529524411535327890,hammer
2529891216127582316,no_pattern
2529915206722081369,no_pattern
2529936606576518296,no_pattern
2529974898030548605,no_pattern
2530133005397026998,hammer
2530231814809695262,morning_star
2530234792211609242,no_pattern
2530267456663333932,evening_star
2530317670284982709,inverted_hammer
2530333208736090551,no_pattern
2530723260360694917,no_pattern
2530756079757789426,no_pattern
2530764561382940793,no_pattern
2530765354063900871,no_pattern
2530802376553964657,no_pattern
2530951524663510007,no_pattern
2531173313242326928,no_pattern
2531194847751936726,hammer
2531422441119411451,no_pattern
2531511346222830958,no_pattern
2531777749134052168,no_pattern
2531784843427115064,no_pattern
2531810728123808678,doji
2531948994325096052,no_pattern
2532023641335780699,no_pattern
2532125592437031907,shooting_star
2532197995310730307,no_pattern
2532209730789027983,no_pattern
2532396767549775752,hammer
2532408392244726310,no_pattern
2532436546267488654,no_pattern
2532541925149225604,evening_star
2532560508954790176,rain_drop
2532598973211342259,morning_star
2532603777079124886,no_pattern
2532713895630308577,no_pattern
2533095793522533715,inverted_hammer
2533314915617490279,no_pattern
2533365395951520279,no_pattern
2533419657923667718,no_pattern
2533725567252210974,no_pattern
2533768772199750350,no_pattern
2533773948347071284,doji
2533797289405624153,hammer
2533854323601625369,evening_star
2534044186107059934,no_pattern
2534300890894951067,no_pattern
2534512745768564644,no_pattern
2534540673168735812,no_pattern
2534621096518374603,gravestone_doji
2534657333161359264,no_pattern
2534782971885161668,no_pattern
2534809221442510135,doji
2534826005057347706,no_pattern
2535066246413112807,no_pattern
2535226268733009265,hammer
2535443643295449494,no_pattern
2535459100568651556,doji
2535513541545931613,no_pattern
2535664925600354049,no_pattern
2535880044642879176,no_pattern
2535950662419018883,gravestone_doji
2536094940489537645,no_pattern
2536143397947656693,no_pattern
2536175032399500921,hammer
2536178344657389592,no_pattern
2536180094490028755,no_pattern
2536303868269141162,no_pattern
2536406640170547402,no_pattern
2536478597385781459,shooting_star
2536510460691726018,no_pattern
2537063526685844371,no_pattern
2537083811228078308,rain_drop
2537109562407743775,no_pattern
2537176301852640830,no_pattern
2537200647509344793,no_pattern
2537403282748621900,no_pattern
2537436285284196583,no_pattern
2537450968796711478,inverted_hammer
2537454228874077753,inverted_hammer
2537566324909038885,no_pattern
2537777076551382215,no_pattern
2537795533068846549,evening_star
2538024681773736393,morning_star
2538181545395468369,no_pattern
2538280179565225828,doji
2538323568448889909,no_pattern
2538378008971530928,morning_star
2538485157410299538,no_pattern
2538605492554165728,no_pattern
2538730119707862829,gravestone_doji
2538817228096044606,no_pattern
2538882263079849903,inverted_hammer
2538935889387720663,no_pattern
2539046616050829637,no_pattern
2539109413394937891,shooting_star
2539158108651213624,no_pattern
2539289993739073834,no_pattern
2539367950434064969,no_pattern
2539426854844097219,morning_star
2539524580251280083,no_pattern
2539562565298795090,no_pattern
2539808365567405543,no_pattern
2539833029585651763,no_pattern
2539868061155188959,no_pattern
2539871407536567014,no_pattern
2540053890019652747,hammer
2540088980335522493,no_pattern
2540194891800064211,doji
2540259075045023680,no_pattern
2540259539462222386,no_pattern
2540494703368772707,no_pattern
2540623485198067298,no_pattern
2540718516137132534,no_pattern
2540795332643002252,evening_star
2540797262018431170,no_pattern
2541036626292558650,inverted_hammer
2541130170896032911,hammer
2541169813386058038,doji
2541224297201988517,no_pattern
2541289482300466379,no_pattern
2541370619051599438,hammer
2541566944288333934,no_pattern
2541596565993028518,no_pattern
2541635082705942545,hammer
2541813559787031353,no_pattern
2541938728646154468,doji
2541989940665597836,no_pattern
2542013786487501293,no_pattern
2542079962544157365,no_pattern
2542099646574558868,no_pattern
2542115101125774249,no_pattern
2542590980740175761,no_pattern
2542657505677794082,no_pattern
2542877682179979767,no_pattern
2542911483912875447,inverted_hammer
2542955190115752266,inverted_hammer
2542977971020824611,no_pattern
2543058263949354394,no_pattern
2543214782208724360,no_pattern
2543269697562911803,shooting_star
2543301151389882083,inverted_hammer
2543325510505537923,no_pattern
2543376962933716346,no_pattern
2543468584456096242,no_pattern
2543608591012054163,no_pattern
2543764733556620584,evening_star
2543953526797199444,no_pattern
2544045741304298670,doji
2544067448711636174,no_pattern
2544208398185583818,no_pattern
2544284405581358793,no_pattern
2544430983525940951,no_pattern
2544672592313277712,no_pattern
2544806005124344268,no_pattern
2544817059480722506,no_pattern
2544818572878326634,morning_star
2545577207761037006,evening_star
2545656509503735828,no_pattern
2545707819687344015,no_pattern
2545805588268062067,no_pattern
2545965050016154922,no_pattern
2545974254425272433,no_pattern
2546195965578594671,star
2546243654683511837,evening_star
2546360338162893453,inverted_hammer
2546665836170908930,no_pattern
2546771140606664674,doji
2546797240011260575,hammer
2546952542008473493,no_pattern
2546992094643382897,no_pattern
2547074358017158645,no_pattern
2547135953460754235,no_pattern
2547184462230747202,no_pattern
2547310537222077953,no_pattern
2547312661789161870,no_pattern
2547532184025197902,no_pattern
2547583409419806922,no_pattern
2547637479091189137,no_pattern
2547764908107364931,hammer
2547776995822157754,no_pattern
2548020953753239024,no_pattern
2548026955554495112,morning_star
2548117460705131531,no_pattern
2548359334766859745,no_pattern
2548444730208908033,no_pattern
2548473391743379483,evening_star
2548475742829037023,no_pattern
2548526765332468303,morning_star
2548600769459332581,shooting_star
2548692965203247142,no_pattern
2548736796382314470,doji
2548749304195642480,no_pattern
2548937271024482365,no_pattern
2548951710197506273,hammer
2548980891474405395,doji
2549144913920943815,no_pattern
2549261203010544077,no_pattern
2549281986685309828,no_pattern
2549309871916560242,no_pattern
2549481307118053190,no_pattern
2549509706594901847,no_pattern
2549660981563225802,no_pattern
2549885221530014935,no_pattern
2549955767509531412,no_pattern
2550046826950366952,no_pattern
2550071785892955520,no_pattern
2550152238738196601,no_pattern
2550298349968668675,doji
2550508172852063733,doji
2550509311879404334,no_pattern
2550824541701699051,no_pattern
2550849908869505991,no_pattern
2550898287534423672,no_pattern
2550936515849180162,doji
2551117008725833866,evening_star
2551273770836078333,no_pattern
2551351216095918378,no_pattern
2551448525179525767,inverted_hammer
2551487636582645302,shooting_star
2551607935553197838,no_pattern
2551909509661978217,no_pattern
2552016915929523501,no_pattern
2552082125856902403,no_pattern
2552274247999763100,no_pattern
2552355017571961466,no_pattern
2552361057163677964,inverted_hammer
2552425438470127954,no_pattern
2552463476974373745,no_pattern
2552556842850305590,no_pattern
2552602506007887422,no_pattern
2552662526501055392,no_pattern
2552714879951511743,no_pattern
2552808732317400176,doji
2552832515383461366,no_pattern
2552919449851173492,no_pattern
2553247170224949016,no_pattern
2553357759949168762,no_pattern
2553549485358608008,no_pattern
2553703226700773681,no_pattern
2553887910607857472,shooting_star
2553937814631912762,no_pattern
2554357083871626514,no_pattern
2554442322232255057,no_pattern
2554453332074650431,no_pattern
2554515219945874994,no_pattern
2554564947762608036,no_pattern
2554754881512001247,no_pattern
2554770376435636346,no_pattern
2554934030586795831,no_pattern
2554936466965014742,no_pattern
2555012888128041994,no_pattern
2555152665325454006,no_pattern
2555207871371680006,no_pattern
2555252485614829806,hammer
2555299643543617531,no_pattern
2555314784956373958,no_pattern
2555326130006653991,evening_star
2555552751737297802,no_pattern
2555589607342835947,no_pattern
2555638955410973803,no_pattern
2555825496835974014,no_pattern
2555850137202583337,no_pattern
2555857646252969378,morning_star
2555891271661758194,evening_star
2556002584087696951,no_pattern
2556042955619600853,no_pattern
2556193603163633654,no_pattern
2556373405499903155,no_pattern
2556427000838906291,no_pattern
2556464039833669388,no_pattern
2556534699941642211,no_pattern
2556541740049271731,no_pattern
2556630633897183339,shooting_star
2556747230451650942,no_pattern
2556806542787947214,star
2556965604340717749,gravestone_doji
2556969214911808614,no_pattern
2556970836948747790,no_pattern
2557019954837364529,no_pattern
2557123148361532149,no_pattern
2557223840776256029,no_pattern
2557521345231816287,evening_star
2557622205860474585,no_pattern
2557643718190785236,no_pattern
2557658636718067819,no_pattern
2557807795057666476,doji
2557914039912752293,no_pattern
2558033706025913202,no_pattern
2558146563042631568,no_pattern
2558160395851984140,no_pattern
2558305914074986898,no_pattern
2558344719030005318,morning_star
2558537357336814521,no_pattern
2558899459951726789,gravestone_doji
2558976839903038478,no_pattern
2559810735597230627,no_pattern
2560064595511820934,no_pattern
2560622416501039484,no_pattern
2560784428913224858,no_pattern
2560830589509311319,hammer
2560932772756745699,no_pattern
2560944265314276378,no_pattern
2560945467867997898,hammer
2561232968806977365,no_pattern
2561270187057547429,no_pattern
2561449665617878833,no_pattern
2561476298940245321,no_pattern
2561912943834887881,no_pattern
2561956441552020184,no_pattern
2561957579742087002,gravestone_doji
2562228858892370967,no_pattern
2562336056227831382,no_pattern
2562348740648697782,doji
2562407186870772592,no_pattern
2562486757956495182,no_pattern
2562789131705923597,no_pattern
2562825875494759881,no_pattern
2562984081250074136,no_pattern
2563030847581686923,shooting_star
2563073081581634879,no_pattern
2563146086651577106,no_pattern
2563181187913517028,no_pattern
2563252457641166270,doji
2563343647238873742,no_pattern
2563445118645313043,evening_star
2564100685456591311,no_pattern
2564193388144399563,no_pattern
2564257432430106389,doji
2564351339929505655,morning_star
2564515967660868922,no_pattern
2564851115010361990,no_pattern
2564871433784809431,no_pattern
2565295381144105989,no_pattern
2565367194291169126,no_pattern
2565424612212024513,no_pattern
2565444720775189010,no_pattern
2565503334340191046,no_pattern
2565525806229252256,no_pattern
2565532780317707765,shooting_star
2565536824641646801,no_pattern
2565758970681777144,no_pattern
2566031074692661270,doji
2566130764780118739,no_pattern
2566350103753798721,no_pattern
2566441519260184941,no_pattern
2566602878000728819,no_pattern
2566720829649940874,no_pattern
2566824437289412641,hammer
2566928993525028217,no_pattern
2566933444507719867,no_pattern
2567100973967991325,no_pattern
2567125571808000641,no_pattern
2567230034625033081,morning_star
2567501269236473047,no_pattern
2567614209397798191,hammer
2567667415096041745,shooting_star
2567802784311294049,no_pattern
2567822298635022926,no_pattern
2567859818357235212,doji
2567893600939842935,no_pattern
2568231791643222024,hammer
2568337302257637601,no_pattern
2568382087518059944,hammer
2568402925614079479,no_pattern
2568435292308459916,inverted_hammer
2568572388247365606,evening_star
2569244463959235408,no_pattern
2569417559845537971,no_pattern
2569443541925115309,no_pattern
2569489253265880872,no_pattern
2569553811331345216,no_pattern
2569630519942676508,no_pattern
2569903025240944857,no_pattern
2569916028044792146,doji
2569986739253445203,no_pattern
2570204490180007778,evening_star
2570328977397747339,no_pattern
2570404113573484044,no_pattern
2570454917191530385,doji
2570491010567111374,no_pattern
2570607408755979175,no_pattern
2570614395261792916,no_pattern
2570659965311135153,no_pattern
2570741602619941782,no_pattern
2570869709735877826,no_pattern
2571112914843914492,inverted_hammer
2571405246445699122,no_pattern
2571455237600978008,evening_star
2571565937766785035,no_pattern
2571770702814099058,no_pattern
2571982628223233261,morning_star
2572024694885165393,no_pattern
2572119792965502668,rain_drop
2572123377855428615,no_pattern
2572204486088537907,hammer
2572444364216997175,no_pattern
2572452751288792352,no_pattern
2572509514237242120,no_pattern
2572535990565451177,no_pattern
2572649583364772481,inverted_hammer
2572674659847594215,no_pattern
2572708917955273852,no_pattern
2572845107214783315,no_pattern
2573010410050793118,no_pattern
2573108836848769354,no_pattern
2573131652337851750,no_pattern
2573214402687997067,no_pattern
2573567222910418353,no_pattern
2573579978471012481,hammer
2573695444858909194,no_pattern
2573717913562170943,no_pattern
2573727310823836706,gravestone_doji
2573864479213729907,no_pattern
2573886862690032414,no_pattern
2573971539910934188,inverted_hammer
2574062606467667012,evening_star
2574159385895877464,inverted_hammer
2574325516033103653,morning_star
2574383004442992771,no_pattern
2574391803358698089,evening_star
2574547430443648903,hammer
2574692993687145194,morning_star
2574708284856407140,no_pattern
2574793195505330104,no_pattern
2574905377393718818,evening_star
2574936777971373211,no_pattern
2575017898026070372,shooting_star
2575148338938230170,no_pattern
2575208416461754169,hammer
2575228581239864250,no_pattern
2575236806539223333,no_pattern
2575252748201213883,no_pattern
2575292841551948128,no_pattern
2575293132484421218,no_pattern
2575408740832717767,no_pattern
2575629447982977329,no_pattern
2575824566345924954,star
2575886827940441144,no_pattern
2575942242054347427,shooting_star
2576091586529884705,no_pattern
2576096158660158340,no_pattern
2576098759373836866,evening_star
2576259263074917578,no_pattern
2576284626076437601,no_pattern
2576287081982361016,no_pattern
2576523930014352823,no_pattern
2576535069910611413,no_pattern
2576737295676210299,no_pattern
2576884366025372339,inverted_hammer
2576951681937215315,no_pattern
2577114451148153193,no_pattern
2577161188107725650,hammer
2577646877268902648,no_pattern
2577648532333745407,no_pattern
2577786566580602780,no_pattern
2577838327098272896,no_pattern
2577878348905728618,no_pattern
2577901310059550355,no_pattern
2578020002564307637,no_pattern
2578146332918162261,hammer
2578167146995851026,no_pattern
2578168600060937246,no_pattern
2578192384986236179,doji
2578314284312554135,morning_star
2578364728127350874,no_pattern
2578565628164734356,no_pattern
2578619303414309048,no_pattern
2578765768206044252,no_pattern
2578893604326236534,no_pattern
2579119421819505294,no_pattern
2579396939467128110,no_pattern
2579401313950031581,morning_star
2579436810083676119,no_pattern
2579468540210188367,no_pattern
2579482567338690890,no_pattern
2579523121546325025,no_pattern
2579830705494132913,no_pattern
2579843542622307497,evening_star
2579900077591488006,no_pattern
2580156227893226577,no_pattern
2580180311443887344,hammer
2580341791998093111,no_pattern
2580530861479542712,no_pattern
2580547818443895338,shooting_star
2580753277951048926,inverted_hammer
2580971603211711150,no_pattern
2581056445822990612,no_pattern
2581151617412196390,no_pattern
2581405391274193315,no_pattern
2581418265565356760,no_pattern
2581462277905392690,no_pattern
2581505557499836189,no_pattern
2581715850792728562,no_pattern
2581760907868603828,no_pattern
2581877113802657812,no_pattern
2582017592768371864,no_pattern
2582073446585389866,no_pattern
2582146467896966928,no_pattern
2582160984221035167,no_pattern
2582394482264587690,no_pattern
2582522478056638768,shooting_star
2582547488077270766,no_pattern
2582652885757070399,no_pattern
2582820692790095669,no_pattern
2582881508707914336,no_pattern
2582991296239446155,no_pattern
2583006166627596745,doji
2583044818679143304,no_pattern
2583129577796432650,no_pattern
2583142124068351108,no_pattern
2583166173309455928,inverted_hammer
2583303462340195683,no_pattern
2583588913657337526,no_pattern
2583622295896275891,no_pattern
2583769191970233252,no_pattern
2584030645787840943,hammer
2584471748087798288,no_pattern
2584474548828887509,no_pattern
2584532302517601560,inverted_hammer
2584670819759724812,no_pattern
2584675445327730205,no_pattern
2584901166216198440,no_pattern
2585011214708730170,no_pattern
2585203296205052629,no_pattern
2585288004967132917,hammer
2585390414092174158,hammer
2585407279186856177,evening_star
2585445854931750622,no_pattern
2585907194794869936,no_pattern
2586129735117394097,no_pattern
2586140077959457027,no_pattern
2586221735947160186,evening_star
2586413168814051912,no_pattern
2586434089262457956,no_pattern
2586648169800018132,no_pattern
2587025548748992265,no_pattern
2587097112120514234,no_pattern
2587104722615904736,no_pattern
2587289555701473600,no_pattern
2587400199728671567,no_pattern
2587536555979389282,no_pattern
2587556599896589701,no_pattern
2587673359618194071,shooting_star
2587737804987155284,no_pattern
2587819201557577509,no_pattern
2587830266235182335,no_pattern
2587926276597081858,morning_star
2588251454843851475,gravestone_doji
2588322772943651215,no_pattern
2588353793459225433,no_pattern
2588491074188337589,no_pattern
2588765757283120307,morning_star
2589008590345164838,shooting_star
2589262885143609615,no_pattern
2589384386960623765,no_pattern
2589414767473543459,no_pattern
2589533413239470908,no_pattern
2589556608910308194,no_pattern
2589664054492936587,no_pattern
2589680062499191737,no_pattern
2590194131279642462,no_pattern
2590231923577913881,no_pattern
2590335401998881347,no_pattern
2590352712139415375,inverted_hammer
2590471091467473624,inverted_hammer
2590475874731416583,evening_star
2591087608680155458,no_pattern
2591194588084498615,no_pattern
2591262877418469761,no_pattern
2591534156530657102,inverted_hammer
2591547228909188147,no_pattern
2591563917890710269,no_pattern
2591611403952755432,no_pattern
2591674092378163400,no_pattern
2591921195797764112,evening_star
2592016580114001782,no_pattern
2592194521081768362,morning_star
2592397772196955579,no_pattern
2592415666950531112,no_pattern
2592464054427608189,no_pattern
2592608246753988737,evening_star
2592814388476130961,morning_star
2592902726671770484,doji
2592922165973152159,no_pattern
2592936128174946353,no_pattern
2593324674540079946,no_pattern
2593600252988546127,no_pattern
2593646523106596704,no_pattern
2593814248863187361,no_pattern
2594061375377186819,no_pattern
2594091772818788829,no_pattern
2594178535219954366,doji
2594236954917487859,inverted_hammer
2594250609581905305,no_pattern
2594526447790486613,dragonfly_doji
2594603014745349229,no_pattern
2594750428646141014,no_pattern
2594812968141177195,doji
2594902549126088428,shooting_star
2594943261797986460,doji
2595031545560163788,no_pattern
2595108484247614938,hammer
2595124376751006580,no_pattern
2595323481598791873,no_pattern
2595346596965845200,inverted_hammer
2595386501854663038,evening_star
2595441152983860873,doji
2596072258458672711,no_pattern
2596095495995179470,no_pattern
2596227032007073900,no_pattern
2596250434457450897,no_pattern
2596349991177106498,no_pattern
2596361724366658124,no_pattern
2596393374932513103,no_pattern
2596561094342185242,no_pattern
2596680347368317064,no_pattern
2596906900961438306,no_pattern
2596962514959807366,no_pattern
2597006393655202192,hammer
2597415601540620716,no_pattern
2597517719237463801,no_pattern
2597659792515454569,no_pattern
2597823341176932031,inverted_hammer
2597846234785046145,no_pattern
2597891643847342745,evening_star
2598132319493649862,no_pattern
2598319275983609051,no_pattern
2598389355132564591,no_pattern
2598450853027350870,no_pattern
2598456300703834670,no_pattern
2598835210692821046,no_pattern
2599111661218090959,evening_star
2599195371895530440,no_pattern
2599226953619533448,no_pattern
2599393361121921722,no_pattern
2599406157025181859,no_pattern
2599457404238840734,no_pattern
2599506225891604882,inverted_hammer
2599578926110496028,no_pattern
2599652354853540318,doji
2599685270733818532,no_pattern
2599853835182288367,evening_star
2599879356332162726,no_pattern
2599920082392365885,no_pattern
2600034111603619000,inverted_hammer
2600110568044144940,no_pattern
2600115453650499175,no_pattern
2600116255247403659,no_pattern
2600317779575760259,no_pattern
2600612584116188540,no_pattern
2600692092810333542,hammer
2600773955057191888,no_pattern
2600853468010282372,doji
2600892478694615635,no_pattern
2601163989767192979,shooting_star
2601200431478409998,no_pattern
2601210567851996232,no_pattern
2601250145646412491,shooting_star
2601296283159783518,no_pattern
2601428643125153957,no_pattern
2601452563627703847,morning_star
2601525535227088446,shooting_star
2601635005941012808,inverted_hammer
2601643013427285251,no_pattern
2601683210235700719,no_pattern
2601846996068025750,inverted_hammer
2601859041796944530,evening_star
2602068296863640240,no_pattern
2602082679890083949,no_pattern
2602136537803989738,morning_star
2602149600639628398,dragonfly_doji
2602367203372441169,no_pattern
2602550996979200370,evening_star
2602921225913315711,no_pattern
2603061504274750849,no_pattern
2603369263619414891,hammer
2603560076003791232,morning_star
2603561958694587172,no_pattern
2603714201377304765,hammer
2603904771670846308,no_pattern
2604080423185294014,no_pattern
2604105546610658848,no_pattern
2604141220920532161,morning_star
2604186715209038984,no_pattern
2604347303565876857,inverted_hammer
2604359502273623238,doji
2604500524325423742,no_pattern
2604615238564870635,no_pattern
2604884074196746321,no_pattern
2605376470778165480,no_pattern
2605389082187404902,no_pattern
2605423549750400165,no_pattern
2605638257330136186,no_pattern
2605647819879636206,no_pattern
2605814485890111628,no_pattern
2605816520429590953,no_pattern
2605864254960815487,no_pattern
2606072468569340625,hammer
2606102732531714105,no_pattern
2606227973435867021,no_pattern
2606445138992469512,no_pattern
2606563578011031271,no_pattern
2606669377556059007,no_pattern
2606727784458007276,no_pattern
2606961540561668283,no_pattern
2607051607282026025,evening_star
2607094074937944001,no_pattern
2607094587241756238,inverted_hammer
2607106763435556795,no_pattern
2607220859718061950,no_pattern
2607456165554460660,no_pattern
2607660874009735650,no_pattern
2607680320601273103,no_pattern
2607693245256155643,no_pattern
2607717880165788042,no_pattern
2607885202449050894,no_pattern
2607891376052169149,hammer
2607931219864964694,no_pattern
2607957468606133125,no_pattern
2608069810077609414,no_pattern
2608174149956126741,no_pattern
2608358388586024675,no_pattern
2609333390623853011,no_pattern
2609405424636140407,doji
2609512964218992765,no_pattern
2609860289306913669,no_pattern
2610048806874528679,no_pattern
2610102394512810730,no_pattern
2610501222729667964,morning_star
2610604481791676129,no_pattern
2610866153613650798,no_pattern
2611021952524468691,no_pattern
2611361940035821086,no_pattern
2611362766986174522,no_pattern
2611462288065026335,no_pattern
2611530626089962274,no_pattern
2611776762588837516,evening_star
2611788823757102135,no_pattern
2611816801236916811,no_pattern
2611875370534874120,no_pattern
2612202287512371413,no_pattern
2612253413346264468,dragonfly_doji
2612268757018183093,evening_star
2612296251585298749,no_pattern
2612406200952484319,no_pattern
2612407365661060278,rain_drop
2612653195175667265,shooting_star
2612778005959265452,no_pattern
2612981448472679738,no_pattern
2613103573742137917,evening_star
2613154909941356325,no_pattern
2613252700864333234,no_pattern
2613391787832887330,no_pattern
2613406014303489026,no_pattern
2613435049110431978,inverted_hammer
2613778460296726267,no_pattern
2613833045102266677,no_pattern
2613879479906644594,inverted_hammer
2613964945219098096,no_pattern
2613983015398224085,evening_star
2614129192981469837,no_pattern
2614140292251894442,no_pattern
2614311853781644056,morning_star
2614332859577127320,no_pattern
2614334907582747669,no_pattern
2614378423868842718,morning_star
2614403992562736939,no_pattern
2614432302009851790,no_pattern
2614485280289936024,no_pattern
2614486945195654473,inverted_hammer
2614739222800141513,hammer
2614994619710022021,no_pattern
2614996279939117677,no_pattern
2615073262135988836,hammer
2615085125205030345,no_pattern
2615208785936379788,doji
2615415075832373297,inverted_hammer
2615601526207883210,no_pattern
2615710478955088351,no_pattern
2615796550341513555,inverted_hammer
2615801657698684353,no_pattern
2615820864212003052,no_pattern
2616253455613578145,no_pattern
2616275110014160439,no_pattern
2616336716158283863,evening_star
2616431788956752929,doji
2616604265999271331,morning_star
2616605681791905821,evening_star
2616628103443701246,no_pattern
2616687249862378038,no_pattern
2616973317139467808,no_pattern
2617135721056935170,star
2617137475521733038,no_pattern
2617572568894345570,shooting_star
2617607086686745178,no_pattern
2617635987227376930,no_pattern
2617637036827541026,no_pattern
2617718636967263901,no_pattern
2617841954641116128,no_pattern
2617898037562515106,no_pattern
2617948481414033104,inverted_hammer
2618294006367658247,no_pattern
2618365363139414173,no_pattern
2618397113284322466,no_pattern
2618581381169519707,no_pattern
2618680980512031886,no_pattern
2618729897186111209,no_pattern
2618807381427479842,no_pattern
2619025825874965453,dragonfly_doji
2619109037982742043,no_pattern
2619163930181688765,no_pattern
2619425152670025583,no_pattern
2619487531575788693,no_pattern
2619516773211477290,no_pattern
2619556218406755831,doji
2619599613162854685,inverted_hammer
2619700406004079708,no_pattern
2619767392621540481,inverted_hammer
2620169639751427549,no_pattern
2620175616867198623,no_pattern
2620237594353455339,no_pattern
2620318322782174447,no_pattern
2620339365505851589,no_pattern
2620398906530748412,shooting_star
2620435582364968884,no_pattern
2620481594647438786,no_pattern
2620704668775246004,star
2620863034681169958,no_pattern
2621161877590864563,no_pattern
2621197718005468246,hammer
2621266336219724155,no_pattern
2621397023677104588,shooting_star
2621511690792629336,inverted_hammer
2621785248430875645,no_pattern
2621879790815748381,no_pattern
2622004089227278531,no_pattern
2622271829687809928,no_pattern
2622468868140196223,no_pattern
2622497643309592797,no_pattern
2622693304233856521,no_pattern
2622906189896044472,no_pattern
2623023356590516723,evening_star
2623208501351365359,no_pattern
2623372756555921905,morning_star
2623456659109644894,hammer
2623590584753114206,inverted_hammer
